examId,examName,examStatus,subjectId,subjectName,subjectStatus,unitId,unitName,unitStatus,chapterId,chapterName,chapterStatus,topicId,topicName,topicStatus,conceptId,conceptName,conceptStatus
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4038,The p-Block Elements,0,3255,General Configuration of p-Block Elements,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4762,Group 15-Introduction and Properties,1,3265,Atomic and Ionic Radii of Elements of Group 15(Nitrogen family),1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4762,Group 15-Introduction and Properties,1,3274,Group 15 Elements-Reaction with Oxygen,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4042,Important Compounds of Group 15 Elements,1,3282,Physical Properties of Dinitrogen,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4042,Important Compounds of Group 15 Elements,1,3293,"Preparation, Structure, and Properties of Nitrogen Monoxide",1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3478,Representation of Complex Numbers,1,2753,Algebraic Form of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3478,Representation of Complex Numbers,1,2754,Cartesian Form of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3478,Representation of Complex Numbers,1,2757,Euler Form or Exponential Form of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3479,"Properties of Modulus, Conjugate and Argument",1,2764,Principle Argument of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3479,"Properties of Modulus, Conjugate and Argument",1,2765,General Argument of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3479,"Properties of Modulus, Conjugate and Argument",1,2768,Triangular Inequalities for Difference of Two Sides in Complex Plane,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3481,De Moivre's Theorems and Roots of Unity,1,2778,Nth Roots of Unity,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3481,De Moivre's Theorems and Roots of Unity,1,2779,Definition of Nth Roots of Unity,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3481,De Moivre's Theorems and Roots of Unity,1,2780,Properties of Nth Roots of Unity,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3481,De Moivre's Theorems and Roots of Unity,1,2781,Geometrical Interpretation of Nth Roots of Unity,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3469,Permutations,1,2801,Permutation of n Distinct Objects when r Objects Never Come Together,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3471,Circular Permutations,1,2810,Circular Permutation,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3475,Derangements and Other Miscellaneous Concepts,1,2839,Number of One-One or Many-One Functions using Permutations and Combinations Concepts,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3462,Arithmetic Progressions (AP),1,2845,Common Difference of an A.P.,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3462,Arithmetic Progressions (AP),1,2850,Arithmetic Mean (A.M.) of n Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3462,Arithmetic Progressions (AP),1,2851,n- Arithmetic Means between Two Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3463,Geometric Progressions (GP),1,2855,Sum of First n Terms of a G.P,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3463,Geometric Progressions (GP),1,2858,Geometric Means (G.M.) of Two Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3465,Arithmetico-Geometric Progressions (AGP),1,2869,Sum of First n Terms of an A.G.P,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3466,"AM, GM, HM Relations",1,2873,Arithmetic Mean of mth Power Inequality,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,292,Mathematical Reasoning,0,4609,Basics of Mathematical Reasoning,0,2887,Quantifier 'For All',0
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,292,Mathematical Reasoning,0,4609,Basics of Mathematical Reasoning,0,2892,Logical Connective 'And',0
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,292,Mathematical Reasoning,0,4609,Basics of Mathematical Reasoning,0,2897,Logical Connective 'If and Only If' or Biconditional Statement,0
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,292,Mathematical Reasoning,0,3461,Algebra of Statements,0,2903,Duality in Mathematical Reasoning,0
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,291,Statistics,1,3457,Measures of Central Tendency,1,2909,Weighted and Combined Mean,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,291,Statistics,1,3458,Measures of Dispersion,1,2920,Mean Deviation,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,291,Statistics,1,3458,Measures of Dispersion,1,2925,"Combined Mean, Combined Variance and Combined Standard Deviation for two Set of Data",1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,4611,Basics and Algebra of Sets,1,2933,Singleton Set,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,4611,Basics and Algebra of Sets,1,2941,Venn Diagram,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,4611,Basics and Algebra of Sets,1,2943,Intersection of Two Sets,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,4611,Basics and Algebra of Sets,1,2946,Complement of a Set,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,3451,Interval and Wavy Curves Method,1,2958,Wavy Curves for Irrational Inequality,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,3453,Basics of Relations,1,2966,Ordered Pair,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,2987,Coordination Compounds,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,2988,Addition Compounds,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,2995,Counter Ion,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3015,Bidentate Ligands,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3041,Nomenclature of Number of Ligands,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4023,Isomerism and its Types in Coordination Compounds,1,3063,Geometrical Isomerism,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4024,Valence Bond Theory,1,3103,Tetrahedral Complexes with Coordination Number 4,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4025,Crystal Field Theory,1,3127,Limitations of Crystal Field Theory,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4025,Crystal Field Theory,1,3128,Light Absorbed and Colour Observed,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3149,Colour Change in Titanium and Nickel Complexes,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3150,Gem Stones Colours,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3152,The d- and f-Block Elements,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3156,Four Series of of d-Block Elements,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3157,d-Block Elements-Electronic Configuration,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3161,d-Block Elements-Physical Properties,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3167,d-Block Elements-Atomic Sizes,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3168,d-Block Elements-Ionic Radii,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3175,Magnetic Nature of d-Block Elements,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3178,Complexes of d-Block Elements,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3192,First Row Transition Metals Colours,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4760,Important Compounds and Uses of d and f-Block Elements,1,3221,Oxidation of Thio-sulphate to Sulphate Ion,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4760,Important Compounds and Uses of d and f-Block Elements,1,3223,Uses of Potassium Permanganate (KMnO₄),1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3229,Nature of Lanthanoids,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3234,Reduction Potential of Lanthanoids,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3244,Atomic and Ionic Sizes of Actinoids,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3250,Actinoids-Colours,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4038,The p-Block Elements,0,3258,Inert Pair Effect,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4762,Group 15-Introduction and Properties,1,3261,Occurrence of Elements of Group 15(Nitrogen family),1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4762,Group 15-Introduction and Properties,1,3267,Electronegativity of Elements of Group 15(Nitrogen family),1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4762,Group 15-Introduction and Properties,1,3272,Oxidation States of Elements of Group 15(Nitrogen family),1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,368,"The p-Block Elements (Groups-15, 16, 17, 18)",1,4762,Group 15-Introduction and Properties,1,3275,Group 15 Elements-Reaction with Halogens,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,4606,Basics and Algebra of Complex Numbers,1,2738,Definition of Imaginary Unit (iota or i) and Values of iⁿ,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,4606,Basics and Algebra of Complex Numbers,1,2744,Definition of Modulus of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,4606,Basics and Algebra of Complex Numbers,1,2745,Definition of Argument of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,4606,Basics and Algebra of Complex Numbers,1,2746,Ordered Relation between Two Complex Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,4606,Basics and Algebra of Complex Numbers,1,2747,Equality of Two Complex Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3478,Representation of Complex Numbers,1,2755,Geometric Meaning of Modulus and Argument of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3478,Representation of Complex Numbers,1,2760,Exponential of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3481,De Moivre's Theorems and Roots of Unity,1,2773,Expansion of con(nx) and sin(nx) Using De Moivre's Theorem,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3483,Geometry of Complex Numbers and Other Concepts,1,2782,Rotation of a Complex Number About Origin (Rotation Theorem),1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3483,Geometry of Complex Numbers and Other Concepts,1,2785,Condition for Vertices of an Equilateral Triangle,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3468,Fundamental Principle of Counting,1,2794,Multiplication Principle,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3469,Permutations,1,2797,Permutation of n Distinct Objects Taken All at a Time,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3469,Permutations,1,2806,Rank of a Word Concept,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3471,Circular Permutations,1,2812,Circular Permutation when Clockwise and Anti-Clockwise Permutations are Same,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3472,Selection of Mixed Objects and Divisor Concepts,1,2815,Selection of At Least One Object out of n Distinct Objects,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3473,"Division, Distribution and Multinomial Theorem",1,2821,Division into Groups When Groups are of Unequal Size,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3473,"Division, Distribution and Multinomial Theorem",1,2826,Number of Integral Solutions of a Linear Equation,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3474,Geometrical Application of Permutations and Combinations,1,2827,Finding Number of Lines using Permutations and Combinations,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3474,Geometrical Application of Permutations and Combinations,1,2830,Finding Number of Squares using Permutations and Combinations,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3475,Derangements and Other Miscellaneous Concepts,1,2833,Derangement or De-arrangement Concepts,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3475,Derangements and Other Miscellaneous Concepts,1,2834,Number of Matrices using Permutations and Combinations Concepts,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3475,Derangements and Other Miscellaneous Concepts,1,2835,Number of Determinants using Permutations and Combinations Concepts,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3464,Harmonic Progressions (HP),1,2865,Harmonic Mean (H.M.) of n Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3464,Harmonic Progressions (HP),1,2866,n- Harmonic Means between Two Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3466,"AM, GM, HM Relations",1,2871,A.M. G.M. H.M. Inequality,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,292,Mathematical Reasoning,0,4609,Basics of Mathematical Reasoning,0,2886,Negation of a Statement,0
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,292,Mathematical Reasoning,0,3461,Algebra of Statements,0,2900,Fallacy/Contradiction in Mathematical Reasoning,0
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,291,Statistics,1,3457,Measures of Central Tendency,1,2908,Mean or Average of Data,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,291,Statistics,1,3458,Measures of Dispersion,1,2919,Range of Data,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,291,Statistics,1,3458,Measures of Dispersion,1,2928,Coefficient of Variation in Statistics,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,4611,Basics and Algebra of Sets,1,2942,Union of Two Sets,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,4611,Basics and Algebra of Sets,1,2948,De Morgan's Laws for Complement Sets,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,4611,Basics and Algebra of Sets,1,2950,Cardinality Results for three sets,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,3452,Logarithm and its Properties,1,2962,Solution of Logarithmic Equations,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,290,"Set, Relation, Inequality and Logarithm",1,3453,Basics of Relations,1,2969,Representation of a Relation by Set-builder Method,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,2999,Coordination Polyhedron,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3010,Secondary Valency,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3025,Neutral Ligands,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3028,Pentadentate Ligands,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4758,Stability in Coordination Compounds,0,3033,6 Membered Ring Chelates,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3035,IUPAC Nomenclature of Coordination Compounds,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3042,Nomenclature of Cationic Ligands,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3044,Nomenclature of Organic Neutral Ligands,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4023,Isomerism and its Types in Coordination Compounds,1,3055,Structural Isomerism,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4023,Isomerism and its Types in Coordination Compounds,1,3062,Stereoisomerism,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4023,Isomerism and its Types in Coordination Compounds,1,3064,Geometrical Isomerism in Square Planar Complexes,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4023,Isomerism and its Types in Coordination Compounds,1,3069,Optical Isomerism in Tetrahedral Complexes,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4023,Isomerism and its Types in Coordination Compounds,1,3072,Facial Isomer,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4024,Valence Bond Theory,1,3109,Limitations of Valence Bond Theory,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4025,Crystal Field Theory,1,3121,Crystal Field Splitting in Tetrahedral Complexes,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4025,Crystal Field Theory,1,3126,Coordination Compounds Colour,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4025,Crystal Field Theory,1,3129,Formation of Tetrahedral Complexes,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4025,Crystal Field Theory,1,3131,Conditions for sp3d2 Hybridisation,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3136,Applications of Coordination Compounds,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,366,Coordination Chemistry,1,4757,"Introduction, Werner's Theory and Nomenclature",1,3148,Preparation of Coordination Compounds,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3159,Position of Inner-Transition Metals,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3165,d-Block Elements-Melting and Boiling Points,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4759,The d and f block elements- Introduction and Properties,1,3189,Oxidation States of First Row Transition Metals,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4760,Important Compounds and Uses of d and f-Block Elements,1,3193,Important Compounds of d-Block Elements,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4760,Important Compounds and Uses of d and f-Block Elements,1,3194,Potassium Dichromate(K₂Cr₂O₇),1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3225,Electronic Configuration of Lanthanoids,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3228,Lanthanoid Contraction Application,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3230,Lanthanoids-Colours,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3232,Ionization Energies of Lanthanoids,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3239,Chemical Reactions of Lanthanoids,1
2,NEET,1,3,Chemistry,1,35,Inorganic Chemistry(IOC-2),1,367,The d- and f-Block Elements,1,4761,Lanthanoids and Actinoids-Introduction and Properties and Uses,1,3251,Chemical Reactivity of Actinoids,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3478,Representation of Complex Numbers,1,2758,Vector Form of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3479,"Properties of Modulus, Conjugate and Argument",1,2762,Properties of Conjugate of a Complex Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3479,"Properties of Modulus, Conjugate and Argument",1,2763,Properties of Modulus of a Complex Number,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3481,De Moivre's Theorems and Roots of Unity,1,2770,De Moivre's Theorem for Fractional Exponent,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3481,De Moivre's Theorems and Roots of Unity,1,2774,Algebraic Equations Involving Complex Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3483,Geometry of Complex Numbers and Other Concepts,1,2788,Collinearity of 3 Complex Numbers,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,295,Complex Numbers,1,3483,Geometry of Complex Numbers and Other Concepts,1,2791,Circle in Complex Plane,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3469,Permutations,1,2800,Permutation of n Distinct Objects when r Objects Always Come Together (String Method),1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3469,Permutations,1,2803,"Permutation of m+n+r Objects Where m are Alike, n are Alike and r are Distinct",1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3472,Selection of Mixed Objects and Divisor Concepts,1,2814,Inclusion - Exclusion Principle in Combinatorics,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3473,"Division, Distribution and Multinomial Theorem",1,2823,Distribution of n Identical Objects among r Non-distinguishable Groups (Multinomial Theorem),1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3474,Geometrical Application of Permutations and Combinations,1,2828,Finding Number of Triangles using Permutations and Combinations,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3474,Geometrical Application of Permutations and Combinations,1,2831,Finding Number of Diagonals using Permutations and Combinations,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3475,Derangements and Other Miscellaneous Concepts,1,2837,Number of Functions using Permutations and Combinations Concepts,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,294,Permutation and Combination,1,3475,Derangements and Other Miscellaneous Concepts,1,2838,Number of Onto or Into Functions using Permutations and Combinations Concepts,1
1,JEE Main,1,1,Mathematics,1,15,Algebra,1,293,Sequences and Series,1,3463,Geometric Progressions (GP),1,2857,Properties of G.P.,1
